source_fft_file,label,status,n_bins,freq_min,freq_max,warnings,source_window_file
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_004_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_004.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_005_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_005.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_006_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_006.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_007_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_007.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_008_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_008.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_009_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_009.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_010_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_010.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_011_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_011.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_012_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_012.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_013_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_013.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_014_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_014.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_015_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_015.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_016_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_016.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_017_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_017.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_018_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_018.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_019_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_019.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_020_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_020.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_021_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_021.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_022_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_022.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_023_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_023.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_024_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_024.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_025_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_025.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_026_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_026.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_027_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_027.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_028_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_028.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_029_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_029.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_030_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_030.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_031_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_031.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_032_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_032.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_033_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_033.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_034_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_034.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_035_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_035.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_036_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_036.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_037_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_037.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_038_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_038.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_039_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_039.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_040_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_040.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_041_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_041.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_042_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_042.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_043_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_043.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_044_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_044.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_045_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_045.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_046_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_046.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_047_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_047.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_048_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_048.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_049_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_049.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_050_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_050.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_051_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_051.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_052_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_052.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_053_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_053.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_054_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_054.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_055_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_055.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_056_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_056.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_057_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_057.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_058_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_058.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_059_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_059.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_060_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_060.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_061_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_061.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_062_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_062.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_063_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_063.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_064_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_064.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_065_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_065.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_066_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_066.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_067_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_067.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_000_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_000.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_001_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_001.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_002_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_002.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_003_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_003.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_004_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_004.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_005_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_005.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_006_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_006.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_007_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_007.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_008_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_008.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_009_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_009.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_010_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_010.csv
real_fft_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_011_fft.csv,obstruction,OK,257,0.0,250.0,,real_windows\obstruction\arduino_serial_data_obstruction_segment_004_window_011.csv
