global_window_id,source_segment,output_file,label,local_window_id,start_idx,end_idx_exclusive,end_idx_inclusive,num_samples,start_time_ms,end_time_ms,sampling_rate_hz,window_size,window_duration_sec,overlap_ratio,step_size,step_duration_sec,status,reason
1245,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_065.csv,obstruction,65,20800,21312,21311,512,158410.067,159432.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1246,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_066.csv,obstruction,66,21120,21632,21631,512,159050.067,160072.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1247,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_067.csv,obstruction,67,21440,21952,21951,512,159690.067,160712.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1248,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_068.csv,obstruction,68,21760,22272,22271,512,160330.067,161352.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1249,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_069.csv,obstruction,69,22080,22592,22591,512,160970.067,161992.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1250,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_070.csv,obstruction,70,22400,22912,22911,512,161610.067,162632.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1251,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_071.csv,obstruction,71,22720,23232,23231,512,162250.067,163272.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1252,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_072.csv,obstruction,72,23040,23552,23551,512,162890.067,163912.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1253,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_073.csv,obstruction,73,23360,23872,23871,512,163530.067,164552.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1254,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_074.csv,obstruction,74,23680,24192,24191,512,164170.067,165192.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1255,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_075.csv,obstruction,75,24000,24512,24511,512,164810.067,165832.068,500,512,1.024,0.5,320,0.64,KEPT,valid
1256,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_076.csv,obstruction,76,24320,24832,24831,512,165450.067,166472.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1257,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_077.csv,obstruction,77,24640,25152,25151,512,166090.067,167112.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1258,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_078.csv,obstruction,78,24960,25472,25471,512,166730.067,167752.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1259,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_079.csv,obstruction,79,25280,25792,25791,512,167370.067,168392.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1260,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_080.csv,obstruction,80,25600,26112,26111,512,168010.067,169032.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1261,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_081.csv,obstruction,81,25920,26432,26431,512,168650.067,169672.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1262,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_082.csv,obstruction,82,26240,26752,26751,512,169290.067,170312.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1263,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_083.csv,obstruction,83,26560,27072,27071,512,169930.067,170952.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1264,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_084.csv,obstruction,84,26880,27392,27391,512,170570.067,171592.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1265,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_002.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_002_window_085.csv,obstruction,85,27200,27712,27711,512,171210.067,172232.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1266,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_000.csv,obstruction,0,0,512,511,512,172740.067,173764.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1267,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_001.csv,obstruction,1,320,832,831,512,173382.067,174404.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1268,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_002.csv,obstruction,2,640,1152,1151,512,174022.067,175044.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1269,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_003.csv,obstruction,3,960,1472,1471,512,174662.067,175684.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1270,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_004.csv,obstruction,4,1280,1792,1791,512,175302.067,176324.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1271,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_005.csv,obstruction,5,1600,2112,2111,512,175942.067,176964.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1272,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_006.csv,obstruction,6,1920,2432,2431,512,176582.067,177604.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1273,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_007.csv,obstruction,7,2240,2752,2751,512,177222.067,178244.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1274,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_008.csv,obstruction,8,2560,3072,3071,512,177862.067,178884.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1275,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_009.csv,obstruction,9,2880,3392,3391,512,178502.067,179524.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1276,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_010.csv,obstruction,10,3200,3712,3711,512,179142.067,180164.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1277,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_011.csv,obstruction,11,3520,4032,4031,512,179782.067,180804.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1278,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_012.csv,obstruction,12,3840,4352,4351,512,180422.067,181444.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1279,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_013.csv,obstruction,13,4160,4672,4671,512,181062.067,182084.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1280,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_014.csv,obstruction,14,4480,4992,4991,512,181702.067,182724.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1281,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_015.csv,obstruction,15,4800,5312,5311,512,182342.067,183364.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1282,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_016.csv,obstruction,16,5120,5632,5631,512,182982.067,184004.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1283,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_017.csv,obstruction,17,5440,5952,5951,512,183622.067,184644.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1284,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_018.csv,obstruction,18,5760,6272,6271,512,184262.067,185284.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1285,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_019.csv,obstruction,19,6080,6592,6591,512,184902.067,185924.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1286,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_020.csv,obstruction,20,6400,6912,6911,512,185542.067,186564.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1287,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_021.csv,obstruction,21,6720,7232,7231,512,186182.067,187204.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1288,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_022.csv,obstruction,22,7040,7552,7551,512,186822.067,187844.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1289,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_023.csv,obstruction,23,7360,7872,7871,512,187462.067,188484.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1290,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_024.csv,obstruction,24,7680,8192,8191,512,188102.067,189124.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1291,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_025.csv,obstruction,25,8000,8512,8511,512,188742.067,189764.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1292,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_026.csv,obstruction,26,8320,8832,8831,512,189382.067,190404.067,500,512,1.024,0.5,320,0.64,KEPT,valid
1293,D:\T_P\Edge-AI DC Fan Conditions Classification\real_segments\obstruction\arduino_serial_data_obstruction_segment_003.csv,D:\T_P\Edge-AI DC Fan Conditions Classification\real_windows\obstruction\arduino_serial_data_obstruction_segment_003_window_027.csv,obstruction,27,8640,9152,9151,512,190022.067,191044.067,500,512,1.024,0.5,320,0.64,KEPT,valid
